train_acc,train_loss,val_acc,val_loss
0.6498700000000001,1.1763961,0.7992405063291138,0.6145175
0.80938,0.5712019,0.829240506329114,0.49630708
0.83441,0.48752123,0.8501265822784809,0.44272202
0.84629,0.44424573,0.8523417721518989,0.4372776
0.85572,0.41317946,0.8553164556962024,0.39848763
0.8610099999999999,0.3920182,0.8605696202531645,0.40139204
0.8683399999999999,0.37373942,0.8751265822784811,0.36131215
0.87246,0.358417,0.8675316455696203,0.3649388
0.87737,0.3443144,0.8728481012658229,0.36161634
0.8786900000000001,0.3334561,0.8739240506329115,0.35756677
0.8827999999999999,0.32504788,0.8766455696202531,0.35057124
0.88387,0.31821412,0.8743670886075949,0.36202213
0.88724,0.3092862,0.8736075949367089,0.35434544
0.88795,0.30283192,0.8816455696202532,0.33930698
0.89132,0.29694194,0.8798734177215193,0.3393856
0.8924099999999999,0.2897523,0.8791772151898734,0.34115195
0.8942899999999999,0.2856189,0.8771518987341772,0.33810332
0.89546,0.27883837,0.8761392405063292,0.34956703
0.8953499999999999,0.27398193,0.8824050632911392,0.33677664
0.89815,0.2696585,0.8812025316455697,0.34307188
0.8994300000000001,0.2650407,0.8785443037974684,0.34510607
0.90119,0.2602028,0.881012658227848,0.33897927
0.90226,0.2559746,0.8806329113924052,0.33315772
0.9043100000000001,0.252391,0.8833544303797468,0.3394387
0.90423,0.24930625,0.8849367088607596,0.3437626
0.90573,0.2452287,0.882721518987342,0.33985397
0.9071800000000001,0.24128878,0.8781012658227849,0.35666665
0.9071800000000001,0.23929004,0.878354430379747,0.3444561
0.90908,0.23610874,0.8739873417721519,0.35332647
0.9094300000000001,0.23239987,0.8812658227848101,0.34871837
0.9107099999999999,0.22879384,0.8761392405063292,0.351364
0.9112,0.22561425,0.8796835443037975,0.34817377
0.9129299999999999,0.22389469,0.8736075949367089,0.366662
0.91367,0.21931812,0.8786708860759492,0.3552546
0.91475,0.21705493,0.874113924050633,0.36856288
0.91455,0.21505001,0.8775949367088609,0.3669269
0.9155399999999999,0.2130591,0.8784810126582279,0.3701211
0.91647,0.21066208,0.8805063291139241,0.3566012
0.91735,0.20686191,0.8773417721518988,0.36486223
0.9182899999999999,0.20470685,0.8751898734177215,0.37682435
0.91921,0.20289524,0.8718987341772151,0.37949297
0.9196599999999999,0.20024297,0.8774683544303796,0.3790153
0.92,0.19843645,0.8782911392405066,0.38262948
0.9207000000000001,0.19627689,0.875253164556962,0.38438675
0.9222100000000001,0.19415663,0.8712658227848101,0.39955735
0.9225,0.1908618,0.8793037974683545,0.38826516
0.92323,0.19050406,0.8757594936708861,0.41755646
0.92377,0.18802169,0.8706962025316457,0.40999556
0.92577,0.1850169,0.8711392405063291,0.41304836
0.92479,0.1834755,0.8740506329113925,0.4072314
0.9263299999999999,0.18190216,0.8731012658227849,0.41902244
0.92692,0.18108228,0.868987341772152,0.41641772
0.9285199999999999,0.17745417,0.8717088607594938,0.426922
0.92729,0.17790903,0.8687341772151899,0.44766375
0.9293399999999999,0.17438862,0.8734177215189873,0.42500538
0.92926,0.17376609,0.8751265822784811,0.4332443
0.92958,0.17203522,0.8670886075949367,0.44472417
0.9307199999999999,0.16950876,0.8742405063291139,0.4366312
0.93098,0.16898473,0.8697468354430379,0.44498715
0.9315599999999999,0.16721866,0.8685443037974683,0.46886918
0.9321799999999999,0.16536085,0.8740506329113924,0.45688924
0.9331899999999999,0.16329817,0.867721518987342,0.4682713
0.9336299999999998,0.16265413,0.8687341772151899,0.45814046
0.9333199999999999,0.16193332,0.8679746835443037,0.45820975
0.9340499999999999,0.15963316,0.8664556962025317,0.4832104
0.93446,0.15855359,0.8726582278481012,0.48257464
0.9357399999999999,0.15633956,0.8715822784810127,0.47495902
0.9359299999999999,0.15612109,0.8686075949367089,0.48020318
0.93677,0.15424295,0.8706329113924051,0.49510777
0.9366500000000001,0.1531984,0.8642405063291139,0.50404984
0.9368099999999999,0.15171418,0.8674683544303797,0.5069256
0.93852,0.14994188,0.8697468354430381,0.49342075
0.93868,0.148892,0.8706329113924051,0.5051571
0.9397300000000001,0.14695144,0.868860759493671,0.50620925
0.9387199999999998,0.14788061,0.8652531645569619,0.53335845
0.9397,0.14491363,0.8653164556962025,0.5184105
0.9409,0.14401333,0.8667088607594936,0.54840076
0.9400999999999999,0.14351037,0.8663924050632911,0.5224118
0.9417199999999999,0.14049084,0.8656329113924053,0.5373339
0.9412,0.14221168,0.8640506329113923,0.5514311
0.9418799999999998,0.13989954,0.8656329113924052,0.5475592
0.94331,0.1372631,0.8643037974683544,0.5606208
0.9432999999999999,0.13641468,0.8665822784810125,0.55351394
0.9422699999999999,0.1366964,0.8665822784810128,0.5652363
0.9439399999999998,0.13445762,0.8690506329113924,0.5619406
0.9430899999999999,0.13575506,0.863607594936709,0.5945886
0.9454,0.13272628,0.8613924050632911,0.57733965
0.94539,0.13121736,0.8648101265822786,0.57909054
0.9455399999999999,0.13275313,0.8663291139240507,0.59593123
0.9461399999999999,0.13031512,0.8627215189873418,0.57708687
0.94612,0.12803668,0.8634810126582279,0.61040664
0.94624,0.12884894,0.8584810126582277,0.6176749
0.94812,0.124988295,0.8650632911392405,0.6154003
0.9468599999999999,0.12815833,0.8639240506329114,0.61438686
0.94852,0.12503289,0.8622784810126581,0.63571954
0.94819,0.12399686,0.865506329113924,0.6233466
0.94848,0.12246656,0.8643670886075949,0.631626
0.9497599999999999,0.121630386,0.8646835443037975,0.65193653
0.9480399999999999,0.123236425,0.8584810126582277,0.6571444
0.9494699999999999,0.121380806,0.8565822784810126,0.65250623
