train_acc,train_loss,val_acc,val_loss
0.49712,1.7600474,0.7089240506329113,0.9423498
0.7397400000000001,0.8341998,0.7734177215189872,0.6925216
0.78393,0.6674151,0.7940506329113923,0.62686884
0.8041,0.5954964,0.8114556962025316,0.56314075
0.81763,0.5461083,0.8213291139240507,0.5124718
0.8268500000000001,0.51208806,0.8405063291139241,0.47440237
0.8350599999999999,0.48573223,0.8410126582278481,0.4659022
0.8405699999999999,0.4644804,0.8387974683544303,0.4581063
0.8457,0.44769597,0.8531645569620254,0.4263012
0.85005,0.43340114,0.8535443037974685,0.42472404
0.85395,0.42084602,0.8588607594936708,0.40633804
0.85745,0.40995282,0.854240506329114,0.42081693
0.8604599999999999,0.39759076,0.8591139240506329,0.4088044
0.8647100000000001,0.38837644,0.8620886075949368,0.3962526
0.8669600000000001,0.38001257,0.8671518987341772,0.37802806
0.86893,0.3719791,0.868101265822785,0.37741852
0.87092,0.3654191,0.8673417721518984,0.37432507
0.87226,0.35880226,0.8668987341772152,0.3689801
0.87379,0.35328662,0.8705063291139242,0.37115824
0.87548,0.3483435,0.8683544303797468,0.37129688
0.87603,0.34329224,0.8681645569620252,0.3637668
0.87921,0.33602992,0.8716455696202532,0.36394426
0.88027,0.33255035,0.875126582278481,0.34866235
0.88148,0.32886493,0.8763924050632913,0.35267562
0.88275,0.32361183,0.8773417721518988,0.34570134
0.8836200000000001,0.3204864,0.8802531645569621,0.3357427
0.8853000000000001,0.31559658,0.8760759493670887,0.3411733
0.88574,0.31256875,0.8724683544303798,0.35796592
0.88713,0.3092324,0.8735443037974683,0.34954536
0.88721,0.30775312,0.8778481012658227,0.3409129
0.8883300000000001,0.30311665,0.8774050632911392,0.34283873
0.8905799999999999,0.29895312,0.8787341772151899,0.33886397
0.89095,0.29696923,0.8757594936708861,0.34515035
0.8905900000000001,0.29476318,0.8791772151898732,0.33484805
0.8927200000000001,0.29051238,0.8763924050632911,0.34272912
0.89271,0.2890945,0.8799367088607597,0.34065825
0.8934200000000001,0.28781715,0.8787341772151899,0.3418341
0.89381,0.28467023,0.8808860759493672,0.32633755
0.8951800000000001,0.2828692,0.8786708860759492,0.33379027
0.89559,0.28016672,0.8787341772151898,0.3374097
0.89685,0.27812672,0.880632911392405,0.3323062
0.89625,0.27647784,0.8841139240506329,0.32143503
0.89785,0.2735337,0.8785443037974682,0.34124827
0.89711,0.2727841,0.8820886075949366,0.32823414
0.89908,0.2698832,0.8827215189873417,0.33145297
0.8981500000000001,0.2710492,0.8822784810126583,0.3278331
0.89951,0.26647612,0.8791772151898736,0.3409503
0.9003099999999999,0.26559082,0.8770253164556961,0.3395231
0.9011600000000001,0.26363787,0.8817088607594935,0.32775295
0.89997,0.26340127,0.8818354430379746,0.33132464
0.90233,0.25950918,0.8812658227848101,0.3345514
0.90201,0.25991675,0.8830379746835445,0.33390254
0.90208,0.258318,0.882784810126582,0.3348699
0.90275,0.25626904,0.8829746835443038,0.32739913
0.903,0.25557888,0.8839240506329116,0.32765064
0.9035899999999999,0.25347307,0.8865189873417721,0.32407755
0.90473,0.25101852,0.8754430379746835,0.3442751
0.9053800000000001,0.25031707,0.8848101265822785,0.33289993
0.9050799999999999,0.24909163,0.8850632911392408,0.3298553
0.90468,0.24956755,0.884113924050633,0.3315191
0.90485,0.24707028,0.8861392405063291,0.3325056
0.90649,0.2460777,0.8837974683544303,0.32900563
0.90652,0.24406494,0.8817721518987341,0.33047098
0.90606,0.24346814,0.8794303797468356,0.33760956
0.90609,0.2431056,0.8796202531645569,0.33590978
0.9080499999999999,0.24025643,0.8844303797468355,0.336444
0.90788,0.24017079,0.8834810126582279,0.33908105
0.90842,0.23846729,0.881012658227848,0.33770123
0.90879,0.2370541,0.884367088607595,0.33738938
0.90864,0.2360661,0.8781012658227849,0.3500131
0.90873,0.23529507,0.881012658227848,0.3398095
0.90913,0.23415783,0.8813924050632911,0.33329597
0.90903,0.23484366,0.8862658227848101,0.33155495
0.91076,0.23149851,0.8831012658227848,0.34494874
0.90901,0.2327714,0.8820886075949368,0.34750313
0.9104500000000001,0.23158666,0.8836075949367089,0.33280823
0.9110199999999999,0.22972211,0.8822151898734176,0.34387532
0.9109700000000001,0.22814249,0.8836708860759493,0.3429644
0.91143,0.22714971,0.8846202531645572,0.33728892
0.91145,0.22613779,0.8843037974683542,0.33421585
0.9110900000000001,0.22720212,0.8816455696202532,0.33995086
0.91274,0.22485888,0.8820886075949368,0.34702408
0.9124500000000001,0.22351092,0.8752531645569621,0.36077824
0.913,0.22353287,0.8814556962025317,0.3481959
0.9136299999999998,0.22256216,0.8862025316455697,0.33585897
0.9136099999999999,0.2214047,0.8809493670886077,0.35483795
0.91316,0.22059652,0.8789240506329115,0.35791522
0.9151800000000001,0.21948162,0.8836708860759493,0.34272674
0.9143399999999999,0.2189003,0.8835443037974682,0.33924368
0.91384,0.21753189,0.886392405063291,0.3418674
0.91525,0.21675901,0.8777848101265823,0.35716543
0.91542,0.21660207,0.8813924050632911,0.3515051
0.91583,0.21482244,0.8826582278481013,0.34705892
0.9140699999999999,0.21577631,0.8807594936708862,0.35225976
0.9160999999999999,0.21373071,0.8810759493670884,0.3497884
0.9163199999999999,0.21254289,0.8786075949367088,0.35404915
0.9156500000000001,0.21312365,0.8849367088607595,0.34910473
0.91641,0.21160145,0.8810126582278482,0.35469982
0.9161900000000001,0.21061456,0.8825316455696203,0.3587842
0.91649,0.21004702,0.8791139240506329,0.35776395
