train_acc,train_loss,val_acc,val_loss
0.6566199999999999,1.1646937,0.8077848101265822,0.6065626
0.81294,0.5631894,0.834620253164557,0.48863047
0.8386199999999999,0.47576812,0.8472151898734175,0.44327623
0.85121,0.43363586,0.8527215189873419,0.43030065
0.85938,0.4011718,0.8567721518987342,0.39069042
0.86484,0.3817038,0.8683544303797468,0.3767809
0.8704100000000001,0.36326733,0.869367088607595,0.36814156
0.87539,0.35079727,0.871392405063291,0.3611863
0.8787,0.33919358,0.8788607594936708,0.35104734
0.88128,0.32907385,0.8772151898734178,0.3438404
0.8833099999999999,0.32107043,0.8811392405063291,0.33791307
0.88424,0.31306005,0.8777215189873419,0.33814934
0.8872000000000001,0.3064496,0.880759493670886,0.3373445
0.8889900000000001,0.2997849,0.8821518987341772,0.32945755
0.8916700000000001,0.29353753,0.8806962025316456,0.33107254
0.89306,0.28731936,0.8801898734177215,0.33124247
0.89383,0.28376502,0.8862658227848099,0.31521907
0.89411,0.27845007,0.8844303797468355,0.32102874
0.89589,0.27525127,0.8848101265822785,0.32327896
0.89819,0.27064255,0.8863291139240508,0.32207412
0.89943,0.26665527,0.8850000000000001,0.31970847
0.90023,0.26287928,0.8855696202531647,0.32198638
0.9015299999999999,0.2597011,0.8877215189873418,0.31174576
0.90283,0.25475377,0.8875949367088608,0.31611565
0.90358,0.2518138,0.8918987341772153,0.30944833
0.90409,0.24887584,0.8882278481012656,0.31314272
0.90511,0.24696885,0.8873417721518987,0.31641066
0.90628,0.24152535,0.885253164556962,0.3186929
0.9086900000000001,0.23789655,0.8826582278481013,0.33079296
0.90749,0.23629236,0.8892405063291141,0.31764737
0.90965,0.23276907,0.883987341772152,0.32513437
0.90968,0.23003247,0.8872151898734177,0.32319802
0.91077,0.22742358,0.8834810126582276,0.33193627
0.9111200000000002,0.2247099,0.88746835443038,0.33492753
0.9130699999999999,0.22180505,0.8871518987341773,0.32512417
0.91309,0.21961209,0.8859493670886077,0.3355168
0.91417,0.21698147,0.8875949367088608,0.33444074
0.91522,0.2139442,0.8819620253164558,0.34418732
0.91595,0.21234994,0.8893670886075948,0.3294624
0.9171299999999999,0.20914069,0.8842405063291138,0.34769255
0.91741,0.2067862,0.8827848101265822,0.34766293
0.9178999999999999,0.20459342,0.8841772151898737,0.3528427
0.9186199999999999,0.20222722,0.8818987341772152,0.35441276
0.91959,0.20113531,0.8812658227848101,0.35336778
0.9208799999999999,0.1972614,0.8836075949367089,0.35395235
0.9216399999999999,0.194974,0.8839873417721518,0.36195374
0.9228,0.19286025,0.8844303797468355,0.3708441
0.9237399999999999,0.19042978,0.8824683544303797,0.36963436
0.9236199999999999,0.18940283,0.8811392405063291,0.37129584
0.92506,0.18686539,0.8820886075949368,0.36637446
0.9257799999999999,0.18378516,0.8818987341772152,0.3741052
0.9259599999999999,0.18321393,0.8814556962025315,0.36539343
0.9267799999999999,0.18064895,0.8825316455696203,0.39038518
0.9276199999999999,0.17946187,0.8810759493670887,0.38204747
0.92825,0.17551883,0.8836075949367088,0.38221517
0.92931,0.17331581,0.8832911392405064,0.38423607
0.92972,0.17161094,0.8755063291139241,0.4030106
0.93082,0.16981953,0.8793670886075949,0.39885214
0.9317300000000001,0.16775618,0.8801265822784812,0.40162954
0.93189,0.16606495,0.8800632911392405,0.40629926
0.93326,0.16385755,0.8784177215189874,0.40902677
0.9336299999999998,0.16113569,0.8754430379746835,0.4126295
0.93429,0.16028978,0.8743037974683543,0.41384068
0.93622,0.1573765,0.8751898734177215,0.43088725
0.9350599999999999,0.15748821,0.8759493670886076,0.43258038
0.9368699999999999,0.15350513,0.8775949367088609,0.4350701
0.9374199999999999,0.15242194,0.8744936708860761,0.4485999
0.9382099999999999,0.1502944,0.8739240506329113,0.44077078
0.93817,0.1487324,0.874873417721519,0.4541249
0.9396299999999999,0.14729556,0.8709493670886077,0.47241944
0.9391999999999999,0.14550889,0.8765189873417722,0.46239075
0.9411699999999998,0.1430649,0.8706962025316455,0.47895166
0.9410999999999999,0.1430791,0.8737974683544304,0.47081593
0.9414499999999999,0.14151369,0.8739240506329113,0.48600957
0.94252,0.13895611,0.8709493670886077,0.51266634
0.94334,0.13741708,0.8694303797468355,0.49488038
0.9438699999999999,0.13567752,0.8700632911392406,0.5148943
0.94465,0.13381772,0.8739240506329113,0.51254356
0.94552,0.13241416,0.874873417721519,0.50973976
0.9464199999999998,0.13078351,0.8736075949367089,0.52899134
0.94526,0.13204588,0.8727215189873417,0.5099816
0.9471799999999998,0.12824352,0.871392405063291,0.53643
0.9480799999999999,0.1255674,0.8712658227848101,0.5455466
0.9479799999999999,0.12591365,0.8706329113924051,0.54718965
0.9486999999999999,0.12394978,0.8720886075949369,0.52881867
0.94924,0.122316286,0.8684810126582279,0.5589246
0.9502599999999999,0.121322356,0.8722784810126581,0.5489712
0.95055,0.12003843,0.8718354430379747,0.5605656
0.9510899999999999,0.11818835,0.8689240506329116,0.56323266
0.95173,0.11798549,0.870379746835443,0.5771244
0.95245,0.1151385,0.8703797468354431,0.5913696
0.95344,0.11328328,0.8668987341772152,0.5845727
0.9532299999999999,0.113678284,0.8722151898734177,0.5906206
0.95337,0.11314996,0.8672784810126584,0.6111441
0.9554600000000001,0.11072968,0.8650632911392405,0.61514765
0.95499,0.109458864,0.8664556962025315,0.6326353
0.95528,0.10863724,0.870253164556962,0.6212641
0.9561099999999999,0.107134424,0.8692405063291138,0.63703376
0.95675,0.105769046,0.8699367088607595,0.6260512
0.9566800000000001,0.1058727,0.8668354430379748,0.6441359
